date,asset_code,open,high,low,close,volume,turnover,GC001_avg,GC001_close
2020-05-26,511260.SH,113.251,113.331,112.648,112.786,74475755,21.8763,1.848,1.795
2020-05-27,511260.SH,112.8,112.93,112.63,112.784,86823089,24.4653,2.054,2.055
2020-05-28,511260.SH,112.765,113.166,112.762,113.109,97389335,26.6337,2.421,2.46
2020-05-29,511260.SH,113.03,113.16,112.688,112.733,85148869,21.9409,2.346,2.26
2020-06-01,511260.SH,112.783,112.783,112.36,112.401,79609223,20.5762,1.76,1.77
2020-06-02,511260.SH,112.498,112.498,111.922,112.063,96236222,24.9905,1.713,1.72
2020-06-03,511260.SH,112.013,112.013,111.596,111.872,74093610,19.2369,1.884,1.775
2020-06-04,511260.SH,111.9,111.922,111.494,111.499,84629278,21.9817,1.796,1.78
2020-06-05,511260.SH,111.55,111.64,111.329,111.403,78239357,20.3656,1.796,1.815
2020-06-08,511260.SH,111.402,111.782,111.332,111.781,85169204,22.1326,1.93,1.93
2020-06-09,511260.SH,111.83,111.952,111.752,111.761,82187504,21.3144,1.921,1.905
2020-06-10,511260.SH,111.791,111.964,111.637,111.731,78899577,20.4758,1.968,1.985
2020-06-11,511260.SH,111.805,112.249,111.805,112.223,109835629,27.8914,1.99,1.99
2020-06-12,511260.SH,112.39,112.75,112.255,112.318,79951624,20.2332,2.018,2.045
2020-06-15,511260.SH,112.46,112.647,112.28,112.619,78294580,19.7842,1.994,1.965
2020-06-16,511260.SH,112.2,112.2,111.76,111.787,96455560,23.7041,1.97,1.92
2020-06-17,511260.SH,111.837,111.837,111.456,111.694,71445171,17.5911,2.054,2.05
2020-06-18,511260.SH,111.98,111.98,111.418,111.513,128349349,29.653,2.206,2.235
2020-06-19,511260.SH,111.543,111.608,111.43,111.54,120564829,27.6063,2.713,2.855
2020-06-22,511260.SH,111.54,111.621,111.43,111.56,96614830,21.7862,3.118,3.06
2020-06-23,511260.SH,111.491,111.57,110.9,111.01,72549738,15.5765,2.946,2.595
2020-06-24,511260.SH,111.2,111.558,111.143,111.52,87233113,18.5283,3.194,3.35
2020-06-29,511260.SH,111.499,111.595,111.405,111.566,65613261,13.8189,5.506,5.5
2020-06-30,511260.SH,111.5,111.533,111.35,111.463,72883953,15.2241,5.602,5.315
2020-07-01,511260.SH,111.5,111.6,111.47,111.566,54848219,11.4442,2.912,2.905
2020-07-02,511260.SH,111.5,111.962,111.405,111.716,89745657,18.6695,2.226,1.91
2020-07-03,511260.SH,111.501,111.681,111.374,111.6,69185780,14.2105,1.878,1.885
2020-07-06,511260.SH,111.435,111.435,110.481,110.585,66427157,13.2442,1.941,1.98
2020-07-07,511260.SH,110.43,110.43,110.041,110.116,61305906,12.2974,2.114,1.955
2020-07-08,511260.SH,110.2,110.2,109.747,109.756,56936441,11.4393,2.082,1.98
2020-07-09,511260.SH,109.755,109.756,109.161,109.567,118815058,24.9262,2.073,1.98
2020-07-10,511260.SH,109.78,110.011,109.65,109.839,120208279,25.1188,2.167,2.085
2020-07-13,511260.SH,109.8,109.812,109.504,109.651,94308957,19.7475,2.12,2.03
2020-07-14,511260.SH,109.815,110.138,109.815,110.088,99164906,20.6863,2.012,1.96
2020-07-15,511260.SH,110.081,110.499,109.8,110.483,93311619,19.4284,2.011,1.98
2020-07-16,511260.SH,110.309,110.782,110.309,110.744,113514684,23.5937,2.1,2.115
2020-07-17,511260.SH,110.748,110.77,110.362,110.445,90603618,18.8404,2.003,1.78
2020-07-20,511260.SH,110.395,110.401,110.118,110.334,74509402,15.8303,1.841,1.66
2020-07-21,511260.SH,110.844,110.844,110.27,110.393,89498357,19.0039,1.725,1.575
2020-07-22,511260.SH,110.412,111.11,110.29,111.077,88489774,19.5337,1.742,1.675
2020-07-23,511260.SH,111,111.29,110.95,111.208,107461389,23.6006,1.87,1.825
2020-07-24,511260.SH,111.21,111.424,111.152,111.393,101645251,22.2971,1.932,1.945
2020-07-27,511260.SH,111.25,111.474,111.204,111.445,71761371,15.7305,2.107,2.1
2020-07-28,511260.SH,111.435,111.435,111.1,111.151,75907453,16.6679,2.091,1.975
2020-07-29,511260.SH,111.35,111.35,110.89,110.983,73527491,16.165,2.266,2.315
2020-07-30,511260.SH,110.9,110.91,110.71,110.763,62805285,13.8362,2.773,2.69
2020-07-31,511260.SH,110.77,110.77,110.336,110.361,79546954,17.5857,2.556,2.275
2020-08-03,511260.SH,110.368,110.451,110.133,110.442,78560151,18.1744,2.189,2.085
2020-08-04,511260.SH,110.44,110.552,110.36,110.463,65375623,15.1491,2.1,2.015
2020-08-05,511260.SH,110.45,110.674,110.45,110.606,63469872,14.7312,1.943,1.845
2020-08-06,511260.SH,110.405,110.674,110.405,110.646,71880234,16.6765,1.822,1.74
2020-08-07,511260.SH,110.64,110.69,110.45,110.51,72406614,16.8074,1.973,1.925
2020-08-10,511260.SH,110.52,110.62,110.45,110.616,69346857,16.5257,2.134,2.08
2020-08-11,511260.SH,110.616,110.639,110.467,110.488,74495449,17.7532,2.226,2.2
2020-08-12,511260.SH,110.515,110.789,110.215,110.314,74252803,18.0386,2.311,2.28
2020-08-13,511260.SH,110.313,110.597,110.312,110.597,76280599,19.0848,2.29,2.26
2020-08-14,511260.SH,110.597,110.768,110.572,110.636,54023049,13.4965,2.38,2.39
2020-08-17,511260.SH,110.637,110.76,110.636,110.726,46118665,11.5167,2.46,2.465
2020-08-18,511260.SH,110.724,110.792,110.716,110.758,37250535,9.3248,2.441,2.45
2020-08-19,511260.SH,110.74,110.758,110.56,110.579,54387259,13.6226,2.538,2.585
2020-08-20,511260.SH,110.55,110.615,110.31,110.322,80583781,20.2274,2.792,2.76
2020-08-21,511260.SH,110.372,110.4,110.308,110.359,52916412,13.2954,2.889,2.74
2020-08-24,511260.SH,110.369,110.437,110.142,110.341,65550213,17.0919,2.766,2.695
2020-08-25,511260.SH,110.34,110.341,109.96,110.033,83955422,21.9416,2.516,2.395
2020-08-26,511260.SH,110.043,110.116,109.848,109.889,64217808,17.0818,2.272,2.14
2020-08-27,511260.SH,109.889,110.014,109.88,109.956,78117831,21.6817,2.111,2.005
2020-08-28,511260.SH,110.006,110.006,109.618,109.645,76323099,20.9709,2.784,2.965
2020-08-31,511260.SH,109.631,109.812,109.518,109.724,83808118,22.6211,2.915,2.865
2020-09-01,511260.SH,109.8,110.191,109.7,110.117,76533636,21.1745,2.477,2.34
2020-09-02,511260.SH,110.107,110.107,109.848,109.962,65281582,18.0618,2.278,2.2
2020-09-03,511260.SH,109.962,110.273,109.723,110.266,92303430,25.3954,1.993,1.905
2020-09-04,511260.SH,110.216,110.408,110.16,110.291,126841936,34.1601,2.095,2.055
2020-09-07,511260.SH,110.339,110.36,109.971,110.048,126031009,32.841,2.151,2.105
2020-09-08,511260.SH,110.139,110.45,109.99,110.397,121713619,31.1947,2.167,2.11
2020-09-09,511260.SH,110.172,110.687,110.172,110.683,135503610,31.8835,2.057,2.02
2020-09-10,511260.SH,110.65,110.78,110.458,110.746,123856202,27.2617,1.957,1.925
2020-09-11,511260.SH,110.769,110.769,110.177,110.183,123578617,25.1794,2.076,2.105
2020-09-14,511260.SH,109.922,110.031,109.76,109.797,78358775,15.7192,2.223,2.2
2020-09-15,511260.SH,109.78,110.217,109.733,110.212,117999255,23.6416,2.251,2.21
2020-09-16,511260.SH,110,110.35,110,110.25,83811823,16.5769,2.302,2.295
2020-09-17,511260.SH,110.102,110.378,110.102,110.195,151205933,27.3964,2.666,2.77
2020-09-18,511260.SH,110.11,110.471,110.11,110.216,120173079,20.84,3.286,3.185
2020-09-21,511260.SH,110.166,110.729,110.166,110.718,105825266,17.978,3.445,3.46
2020-09-22,511260.SH,110.6,112.933,110.6,110.898,143156279,22.9557,3.33,3.23
2020-09-23,511260.SH,110.8,110.898,110.558,110.653,148732480,22.4081,2.966,2.895
2020-09-24,511260.SH,110.68,110.807,110.527,110.605,123272937,17.8897,2.819,2.885
2020-09-25,511260.SH,110.61,110.611,110.421,110.453,138257874,19.6822,3.197,3.175
2020-09-28,511260.SH,110.453,110.6,110.248,110.594,124230833,17.5634,2.985,2.6
2020-09-29,511260.SH,110.566,110.594,110.34,110.403,125309199,17.0706,3.085,2.685
2020-09-30,511260.SH,110.403,110.55,110.137,110.188,109203289,14.3508,3.28,3.115
2020-10-09,511260.SH,110.03,110.085,109.941,110.04,125675703,15.7866,4.113,4.22
2020-10-12,511260.SH,110.06,110.06,109.684,109.74,79229962,9.9046,3.29,3.47
2020-10-13,511260.SH,109.739,109.88,109.7,109.787,99907198,12.4875,2.64,2.27
2020-10-14,511260.SH,109.79,109.847,109.629,109.687,82897122,10.3415,2.026,1.765
2020-10-15,511260.SH,109.693,109.766,109.537,109.603,60056553,7.4668,1.857,1.725
2020-10-16,511260.SH,109.603,109.849,109.603,109.824,73668449,9.0015,1.974,1.965
2020-10-19,511260.SH,109.799,110.081,109.631,110.062,80784895,9.7915,2.271,2.315
2020-10-20,511260.SH,110.009,110.123,109.81,109.858,68124969,8.1724,2.521,2.525
2020-10-21,511260.SH,109.859,109.982,109.755,109.887,96895534,11.5764,2.266,2.065
2020-10-22,511260.SH,109.978,110.242,109.958,110.016,66195317,7.887,2.002,1.88
2020-10-23,511260.SH,109.982,110.028,109.907,109.956,47302708,5.6409,2.428,2.495
2020-10-26,511260.SH,109.956,109.999,109.808,109.813,55554947,6.6269,2.887,2.985
2020-10-27,511260.SH,109.813,110.104,109.8,110.076,70251200,8.3747,3.807,3.905
2020-10-28,511260.SH,110.091,110.249,109.917,110.059,61586140,7.3336,4.185,4.255
2020-10-29,511260.SH,110.06,110.376,110.06,110.121,74399483,8.816,4.33,4.33
2020-10-30,511260.SH,110.122,110.315,110.077,110.104,52579945,6.1989,4.152,3.35
2020-11-02,511260.SH,110.105,111.008,110.071,110.332,76881688,8.986,2.9,2.71
2020-11-03,511260.SH,110.35,110.39,110.212,110.286,76378277,8.9267,2.282,2.095
2020-11-04,511260.SH,110.279,110.4,110.194,110.284,82656839,9.612,2.062,2.06
2020-11-05,511260.SH,110.283,110.477,110.201,110.27,80032706,9.3067,2.053,2.02
2020-11-06,511260.SH,110.271,110.517,110.196,110.259,59672318,6.8698,2.261,2.235
2020-11-09,511260.SH,110.259,110.316,109.988,110.05,98963948,11.254,2.515,2.54
2020-11-10,511260.SH,110,110.125,109.95,110.014,72684277,8.2715,2.968,2.91
2020-11-11,511260.SH,110.015,110.147,109.904,109.97,77828618,8.8574,2.971,2.945
2020-11-12,511260.SH,109.97,110.124,109.9,110.018,86272822,9.8228,3.15,3.155
2020-11-13,511260.SH,110.012,110.061,109.601,109.692,71712380,8.0727,3.267,3.305
2020-11-16,511260.SH,109.692,109.939,109.59,109.8,45482132,5.1246,2.916,2.87
2020-11-17,511260.SH,109.8,109.88,109.748,109.829,50742787,5.6711,2.568,2.475
2020-11-18,511260.SH,109.852,109.887,109.56,109.622,68144419,7.4977,2.368,2.27
2020-11-19,511260.SH,109.6,109.6,109.398,109.508,54552740,5.9535,2.307,2.255
2020-11-20,511260.SH,109.448,109.503,109.32,109.448,71107336,7.7413,2.304,2.325
2020-11-23,511260.SH,109.501,109.63,109.501,109.583,62704889,6.8159,2.577,2.595
2020-11-24,511260.SH,109.562,109.61,109.513,109.541,81744550,8.853,2.694,2.7
2020-11-25,511260.SH,109.529,109.631,109.46,109.575,61797377,6.6932,1.674,0.845
2020-11-26,511260.SH,109.578,109.661,109.56,109.564,84282118,9.126,1.879,1.49
2020-11-27,511260.SH,109.555,109.757,109.478,109.53,56115699,6.0773,2.586,2.64
2020-11-30,511260.SH,109.533,109.69,109.532,109.682,57637942,6.241,2.282,1.86
2020-12-01,511260.SH,109.683,109.691,109.55,109.61,47464482,5.1374,1.899,1.76
2020-12-02,511260.SH,109.61,109.61,109.524,109.551,52604887,5.6987,2.989,3.49
2020-12-03,511260.SH,109.551,109.637,109.501,109.528,57773194,6.2576,2.674,2.315
2020-12-04,511260.SH,109.529,110.1,109.529,109.9,82052113,8.8557,2.32,2.185
2020-12-07,511260.SH,109.85,109.98,109.708,109.751,71195273,7.6224,2.26,2.14
2020-12-08,511260.SH,109.78,110.089,109.78,110.089,99326409,10.5002,2.136,2.055
2020-12-09,511260.SH,110.089,110.158,109.892,109.985,47797702,5.0555,2.213,2.28
2020-12-10,511260.SH,109.985,110,109.882,109.956,69752651,7.3821,2.283,2.34
2020-12-11,511260.SH,109.956,109.956,109.73,109.785,81525344,8.5577,2.793,2.87
2020-12-14,511260.SH,109.809,109.843,109.601,109.63,62767284,6.582,2.69,2.51
2020-12-15,511260.SH,109.662,109.738,109.628,109.66,71060942,7.4416,2.21,2.105
2020-12-16,511260.SH,109.679,109.695,109.63,109.665,64267743,6.724,2.13,2.125
2020-12-17,511260.SH,109.666,109.8,109.555,109.574,55018659,5.7492,2.339,2.41
2020-12-18,511260.SH,109.58,109.644,109.542,109.575,33568158,3.51,2.916,3.065
2020-12-21,511260.SH,109.576,109.62,109.55,109.559,42368219,4.4313,3.013,2.98
2020-12-22,511260.SH,109.599,109.85,109.54,109.766,57381389,6.0127,2.883,2.82
2020-12-23,511260.SH,109.803,109.998,109.792,109.832,54780592,5.7322,2.683,2.62
2020-12-24,511260.SH,109.832,109.988,109.805,109.841,48876245,5.1159,2.527,2.5
2020-12-25,511260.SH,109.842,109.987,109.84,109.976,77275447,8.0837,3.165,3.6
2020-12-28,511260.SH,109.989,110.147,109.988,110,71883944,7.598,3.809,3.635
2020-12-29,511260.SH,110.044,110.25,110.044,110.189,64380773,6.8243,4.06,3.995
2020-12-30,511260.SH,110.19,110.33,110.068,110.249,54539434,5.7756,4.033,3.435
2020-12-31,511260.SH,110.255,110.38,110.1,110.105,56018769,5.9306,4.264,4.095
2021-01-04,511260.SH,110.105,110.238,109.938,110.038,102937146,11.0935,2.767,2.62
2021-01-05,511260.SH,110.038,110.268,110.038,110.21,46503798,5.0163,1.997,1.83
2021-01-06,511260.SH,110.211,110.475,110.191,110.44,63702103,6.9309,1.786,1.765
2021-01-07,511260.SH,110.441,110.48,110.361,110.426,47879692,5.2201,1.735,1.7
2021-01-08,511260.SH,110.518,110.73,110.35,110.446,67126126,7.3066,1.705,1.675
2021-01-11,511260.SH,110.351,110.446,110.3,110.411,73084160,7.9721,1.786,1.74
2021-01-12,511260.SH,110.415,110.499,110.348,110.47,51994176,5.6666,1.778,1.6
2021-01-13,511260.SH,110.47,110.815,110.47,110.718,49967589,5.4331,1.697,1.61
2021-01-14,511260.SH,110.72,110.958,110.72,110.869,51261007,5.5667,1.729,1.715
2021-01-15,511260.SH,110.875,111.099,110.86,111.032,85948549,9.3216,1.897,1.88
2021-01-18,511260.SH,111.055,111.055,110.743,110.777,83423797,9.0507,2.191,2.06
2021-01-19,511260.SH,110.6,110.776,110.6,110.671,81062562,8.8078,2.457,2.315
2021-01-20,511260.SH,110.685,110.899,110.685,110.886,62346870,6.7661,2.764,2.905
2021-01-21,511260.SH,110.886,111.019,110.811,110.892,80545336,8.7332,3.005,3.035
2021-01-22,511260.SH,110.9,111.186,110.899,111.118,47297664,5.1199,2.99,2.89
2021-01-25,511260.SH,111.119,111.219,111.02,111.068,63930955,6.92,2.976,2.975
2021-01-26,511260.SH,111,111.18,110.591,110.62,51845103,5.6146,4.463,4.64
2021-01-27,511260.SH,110.653,110.838,110.48,110.533,48062886,5.2159,4.506,3.955
2021-01-28,511260.SH,110.555,110.682,110.375,110.496,39897073,4.3356,6.398,7.145
2021-01-29,511260.SH,110.45,110.507,110.242,110.282,42906187,4.6694,5.431,2.85
2021-02-01,511260.SH,110.38,110.649,110.322,110.615,68293065,7.4363,4.011,4.14
2021-02-02,511260.SH,110.649,110.835,110.5,110.76,105848492,11.5103,2.741,2.515
2021-02-03,511260.SH,110.772,110.819,110.631,110.672,90880976,9.7511,2.279,2.075
2021-02-04,511260.SH,110.673,110.798,110.555,110.663,98200109,10.4064,2.334,2.285
2021-02-05,511260.SH,110.651,110.735,110.23,110.349,77642236,8.2294,2.635,2.58
2021-02-08,511260.SH,110.415,110.532,110.009,110.126,76241701,8.1757,2.406,2.085
2021-02-09,511260.SH,110.159,110.296,110.087,110.208,89207863,9.5725,1.995,1.52
2021-02-10,511260.SH,110.248,110.549,110.162,110.47,56779614,6.0841,2.066,1.845
2021-02-18,511260.SH,110.4,110.482,110.281,110.373,60845789,6.5192,2.385,1.955
2021-02-19,511260.SH,110.34,110.672,110.34,110.464,75561324,8.0742,1.976,1.9
2021-02-22,511260.SH,110.43,110.443,110.065,110.36,96639366,10.3526,1.863,1.81
2021-02-23,511260.SH,110.267,110.588,110.26,110.53,78158294,8.3525,1.965,1.885
2021-02-24,511260.SH,110.572,110.71,110.497,110.57,68851588,7.307,1.952,1.91
2021-02-25,511260.SH,110.57,110.589,110.354,110.546,88228416,9.2814,2.129,2.12
2021-02-26,511260.SH,110.6,110.64,110.281,110.445,94473573,9.8046,2.232,2.21
2021-03-01,511260.SH,110.427,110.445,110.222,110.28,99536385,10.3432,2.122,2.05
2021-03-02,511260.SH,110.235,110.675,110.129,110.615,106526175,10.9839,1.79,1.62
2021-03-03,511260.SH,110.6,110.662,110.426,110.475,58601848,6.0354,1.685,1.63
2021-03-04,511260.SH,110.491,110.598,110.4,110.466,81390629,8.3833,1.699,1.625
2021-03-05,511260.SH,110.46,110.67,110.411,110.599,89562318,9.221,1.693,1.635
2021-03-08,511260.SH,110.551,110.739,110.51,110.728,75572052,7.7767,1.791,1.735
2021-03-09,511260.SH,110.714,110.955,110.608,110.761,87966654,9.0423,1.788,1.73
2021-03-10,511260.SH,110.731,110.95,110.634,110.862,57796471,5.9375,1.782,1.715
2021-03-11,511260.SH,110.815,110.857,110.581,110.731,104311433,10.7244,1.725,1.64
2021-03-12,511260.SH,110.761,110.799,110.671,110.697,79607478,8.183,1.758,1.72
2021-03-15,511260.SH,110.697,110.697,110.57,110.621,73405090,7.5536,2.027,1.875
2021-03-16,511260.SH,110.621,110.67,110.532,110.554,98922748,10.1804,1.86,1.745
2021-03-17,511260.SH,110.556,110.648,110.494,110.507,104657652,10.8238,1.767,1.7
2021-03-18,511260.SH,110.507,110.507,110.27,110.33,175055931,18.2243,1.838,1.83
2021-03-19,511260.SH,110.33,110.49,110.28,110.452,104378751,11.0831,2.014,2.05
2021-03-22,511260.SH,110.46,110.608,110.46,110.544,101142125,10.791,2.048,2.05
2021-03-23,511260.SH,110.541,110.6,110.484,110.574,113811674,12.4088,2.056,2.02
2021-03-24,511260.SH,110.6,110.769,110.6,110.702,105013682,11.5475,2.054,2.045
2021-03-25,511260.SH,110.702,110.798,110.6,110.747,154875938,17.2553,2.106,2.07
2021-03-26,511260.SH,110.757,110.793,110.658,110.662,201439642,22.8918,2.319,2.375
2021-03-29,511260.SH,110.662,110.736,110.546,110.642,105298435,12.102,2.632,2.695
2021-03-30,511260.SH,110.628,110.844,110.628,110.729,172717496,20.3192,3.982,3.755
2021-03-31,511260.SH,110.73,110.992,110.685,110.934,115771222,13.6,3.078,2.685
2021-04-01,511260.SH,111,111,110.774,110.815,89760566,10.5478,2.225,2.165
2021-04-02,511260.SH,110.875,110.982,110.765,110.821,88234288,10.3641,2.106,2.07
2021-04-06,511260.SH,110.741,110.865,110.72,110.793,122878776,14.6001,1.879,1.815
2021-04-07,511260.SH,110.765,110.889,110.765,110.828,100724643,11.9792,1.743,1.675
2021-04-08,511260.SH,110.83,110.875,110.692,110.724,79009307,9.3983,1.676,1.615
2021-04-09,511260.SH,110.724,110.81,110.711,110.798,115537719,13.8973,1.749,1.72
2021-04-12,511260.SH,110.8,111.03,110.76,111.021,83341639,10.1288,1.733,1.66
2021-04-13,511260.SH,111.01,111.3,111.01,111.3,110844950,13.4517,1.763,1.74
2021-04-14,511260.SH,111.3,111.444,111.218,111.37,89211228,10.8162,1.874,1.86
2021-04-15,511260.SH,111.399,111.493,111.21,111.215,110539685,13.4058,1.832,1.77
2021-04-16,511260.SH,111.215,111.805,111.115,111.573,134099282,16.2001,2.02,1.97
2021-04-19,511260.SH,111.619,111.749,111.465,111.515,117031247,14.1251,2.033,1.96
2021-04-20,511260.SH,111.516,111.699,111.486,111.599,105955232,12.7839,1.912,1.86
2021-04-21,511260.SH,111.616,111.616,111.512,111.605,102703274,12.3921,1.894,1.875
2021-04-22,511260.SH,111.616,111.653,111.46,111.538,92243435,11.1358,2.041,2.035
2021-04-23,511260.SH,111.533,112,111.51,111.825,178676855,21.322,2.2,2.24
2021-04-26,511260.SH,111.81,111.958,111.51,111.698,138521705,16.0682,2.247,2.19
2021-04-27,511260.SH,111.648,112,111.52,111.597,161681322,17.8744,2.103,2.045
2021-04-28,511260.SH,111.58,111.729,111.26,111.304,134847631,14.9362,2.132,2.115
2021-04-29,511260.SH,111.253,111.643,111.253,111.449,65609627,7.2658,2.272,2.18
2021-04-30,511260.SH,111.449,111.749,111.363,111.66,69221838,7.6618,2.293,2.17
2021-05-06,511260.SH,111.673,111.825,111.619,111.638,92537631,10.214,2.201,2.22
2021-05-07,511260.SH,111.639,111.802,111.533,111.616,96345300,10.6721,2.217,2.245
2021-05-10,511260.SH,111.575,111.698,111.57,111.618,108263059,11.9953,1.911,1.84
2021-05-11,511260.SH,111.668,111.9,111.57,111.842,175514137,19.4961,1.838,1.79
2021-05-12,511260.SH,111.84,112,111.801,111.822,133601685,14.8265,1.832,1.78
2021-05-13,511260.SH,111.82,111.82,111.632,111.746,136142027,15.1306,1.948,1.9
2021-05-14,511260.SH,111.72,111.896,111.696,111.801,111502553,12.3763,2.07,2.095
2021-05-17,511260.SH,111.751,111.962,111.627,111.772,119266289,13.2415,2.178,2.19
2021-05-18,511260.SH,111.772,111.848,111.653,111.722,97761761,10.8731,2.13,2.075
2021-05-19,511260.SH,111.722,111.999,111.722,111.968,94160758,10.4592,1.992,1.93
2021-05-20,511260.SH,112.018,112.2,111.982,112.181,326269805,36.9288,2.036,2.005
2021-05-21,511260.SH,112.231,112.598,112.18,112.5,121032628,13.6622,2.154,2.195
2021-05-24,511260.SH,112.51,112.7,112.51,112.6,94674376,10.6748,2.265,2.285
2021-05-25,511260.SH,112.6,112.62,112.434,112.541,97577429,11.0138,2.34,2.285
2021-05-26,511260.SH,112.53,112.775,112.412,112.715,119902925,13.5212,2.299,2.28
2021-05-27,511260.SH,112.697,112.759,112.455,112.471,111537068,12.5767,2.342,2.365
2021-05-28,511260.SH,112.48,112.529,112.352,112.479,99554257,11.241,4.062,4.44
2021-05-31,511260.SH,112.471,112.499,112.1,112.392,152138628,17.6461,3.796,3.46
2021-06-01,511260.SH,112.402,112.598,112.402,112.5,102596851,11.8778,2.473,2.46
2021-06-02,511260.SH,112.513,112.7,112.51,112.658,103376514,11.9547,2.297,2.275
2021-06-03,511260.SH,112.608,112.777,112.5,112.745,90182112,10.4292,1.943,1.845
2021-06-04,511260.SH,112.742,112.742,112.43,112.552,216721384,24.975,2.095,2.1
2021-06-07,511260.SH,112.5,112.58,112.36,112.374,107242089,12.1894,2.205,2.04
2021-06-08,511260.SH,112.395,112.478,112.355,112.366,71657551,8.1467,2.022,1.915
2021-06-09,511260.SH,112.5,112.5,112.26,112.378,112361299,12.7258,2.01,1.96
2021-06-10,511260.SH,112.378,112.558,112.372,112.382,141009924,15.9639,1.955,1.915
2021-06-11,511260.SH,112.41,112.423,112.245,112.275,129559025,14.6847,2.059,2.04
2021-06-15,511260.SH,112.3,112.3,111.96,112.087,126753626,14.3894,2.092,2.065
2021-06-16,511260.SH,112.051,112.296,111.965,112.217,101123781,11.4784,2.068,2.04
2021-06-17,511260.SH,112.171,112.25,112.031,112.058,109208298,12.3961,2.063,2.06
2021-06-18,511260.SH,112.011,112.325,112.01,112.232,106192123,12.0448,2.358,2.42
2021-06-21,511260.SH,112.249,112.4,112.234,112.358,96764668,10.9654,2.459,2.4
2021-06-22,511260.SH,112.398,112.443,112.225,112.299,101053064,11.4466,2.603,2.555
2021-06-23,511260.SH,112.301,112.38,112.231,112.273,87669834,9.9395,2.536,2.495
2021-06-24,511260.SH,112.228,112.527,112.228,112.328,96856204,10.9731,2.372,2.29
2021-06-25,511260.SH,112.374,112.549,112.3,112.443,146261097,16.5608,2.569,2.745
2021-06-28,511260.SH,112.407,112.57,112.363,112.402,95457380,10.8063,4.058,4.225
2021-06-29,511260.SH,112.374,112.599,112.278,112.547,129602836,14.6668,4.422,4.135
2021-06-30,511260.SH,112.597,112.777,112.505,112.72,112102654,12.6685,4.746,4.78
2021-07-01,511260.SH,112.705,112.945,112.674,112.811,169043741,18.9742,3.041,3.065
2021-07-02,511260.SH,112.83,112.97,112.773,112.866,123461562,13.7646,2.616,2.535
2021-07-05,511260.SH,112.825,113.06,112.747,112.861,109354199,12.1545,2.096,2.04
2021-07-06,511260.SH,112.82,112.988,112.754,112.9,146617205,15.65,1.971,1.92
2021-07-07,511260.SH,112.9,113.1,112.9,113.03,129462196,13.7822,2.004,1.99
2021-07-08,511260.SH,113.08,113.444,113.08,113.4,122735981,13.0791,1.986,1.97
2021-07-09,511260.SH,113.449,113.739,113.449,113.606,186134855,19.4251,2.251,2.2
2021-07-12,511260.SH,113.6,113.717,113.56,113.64,65251833,6.79,2.18,2.15
2021-07-13,511260.SH,113.69,114.16,113.628,114.132,141913882,14.4804,2.2,2.21
2021-07-14,511260.SH,114.092,114.44,114,114.33,124451230,12.6063,2.224,2.19
2021-07-15,511260.SH,114.38,114.38,113.875,113.886,187434809,18.1538,2.156,2.085
2021-07-16,511260.SH,113.85,114.06,113.775,113.94,136831928,13.2612,2.141,2.09
2021-07-19,511260.SH,113.94,113.99,113.822,113.895,119654501,11.6027,2.122,2.055
2021-07-20,511260.SH,113.89,114.2,113.85,114.101,109137299,10.5725,2.143,2.11
2021-07-21,511260.SH,114.151,114.2,114.051,114.18,100769332,9.7477,2.198,2.195
2021-07-22,511260.SH,114.18,114.285,114.081,114.15,130774792,12.6462,2.182,2.155
2021-07-23,511260.SH,114.1,114.266,114.1,114.203,114478170,11.0683,2.198,2.195
2021-07-26,511260.SH,114.203,114.452,114.17,114.361,144494063,13.9524,2.254,2.25
2021-07-27,511260.SH,114.312,114.519,114.265,114.417,131643969,12.7047,2.422,2.33
2021-07-28,511260.SH,114.368,114.59,114.15,114.461,122753971,11.8467,2.374,2.265
2021-07-29,511260.SH,114.411,114.411,114.295,114.364,146656536,14.1578,2.797,2.66
2021-07-30,511260.SH,114.364,114.63,114.364,114.564,107060319,10.3175,2.526,2.325
2021-08-02,511260.SH,114.631,115.265,114.631,114.851,137923183,13.2513,2.104,2.065
2021-08-03,511260.SH,114.801,115.2,114.801,115.115,99189375,9.528,2.048,2.025
2021-08-04,511260.SH,115.065,115.24,114.903,114.942,100851021,9.6839,2.014,1.985
2021-08-05,511260.SH,114.938,115.1,114.938,114.997,143977098,13.8232,1.911,1.85
2021-08-06,511260.SH,114.972,115.047,114.951,115.013,86535412,8.3078,2.004,1.995
2021-08-09,511260.SH,115.013,115.013,114.616,114.664,123197874,11.8589,2.1,2.075
2021-08-10,511260.SH,114.615,114.615,114.45,114.55,106150023,10.2346,2.229,2.085
2021-08-11,511260.SH,114.5,114.5,114.15,114.217,115211922,11.1323,2.058,2.025
2021-08-12,511260.SH,114.17,114.441,114.17,114.389,155136890,15.1083,2.019,2.005
2021-08-13,511260.SH,114.288,114.499,114.288,114.485,93314915,9.0826,2.148,2.125
2021-08-16,511260.SH,114.497,114.551,114.435,114.479,112061926,10.9051,2.072,2
2021-08-17,511260.SH,114.479,114.566,114.43,114.53,103765502,10.093,2.007,1.99
2021-08-18,511260.SH,114.54,114.832,114.437,114.784,106853416,10.3849,1.997,1.995
2021-08-19,511260.SH,114.79,114.87,114.779,114.833,99844553,9.7093,1.997,1.99
